id,node_id,explanation
7e2ddf8b-aa97-4dee-a592-527288cf6005,e3013ce3_u5_t4_s2,In-place: modify the original array (O(1) auxiliary). Out-of-place: create a new array (O(n) auxiliary). Example: in-place reverse swaps elements of the original array; out-of-place reverse copies elements to a new array in reverse order.
6864493c-39e2-4aa2-b87f-64fa749a7942,e3013ce3_u5_t4_s3,"Recursive algorithms incur stack space equal to the maximum recursion depth. Factorial(n) uses O(n) stack space. Binary search recursion uses O(log n) stack. Always report this separately: e.g., 'O(1) auxiliary + O(log n) stack = O(log n) total'."
6dbccf95-1416-4cd8-b306-c2711bf4a823,e3013ce3_u6_t1_s1,"We express efficiency as a function of n (input size). Example: sorting 1000 elements with O(n^2) costs ~1,000,000 operations; O(n log n) costs only ~10,000. Knowing complexity helps predict if code will be fast enough for large inputs."
84a808dd-f740-46da-8208-5e0a91cd4c3d,e3013ce3_u6_t1_s2,"Basic operations include comparisons (if a>b), arithmetic (a+b), array access (arr[i]), and I/O. Count how many times these execute as n grows. Example: a single for-loop from 0 to n performs n comparisons and n increments — about 2n basic operations."
fed02133-f8c5-4333-bd2a-5fbd6449a7f5,e3013ce3_u6_t1_s3,"The goal is to predict scalability. An O(n^2) algorithm that handles n=100 in 1ms may take 10 seconds for n=10,000. By analyzing complexity before coding, you can choose the right approach and avoid building solutions that won't scale."
f9b69a08-aa7c-4caa-a29b-362d84ebe219,e3013ce3_u6_t2_s1,for(int i=0; i<n; i++) body; — the body executes exactly n times. Counting: 1 initialization + n condition checks + n increments + n body executions = 3n+1 operations = O(n). The constant 3 and +1 are dropped in Big-O notation.
78ab4d0a-20f1-4a53-af25-dd9e57cfd071,e3013ce3_u6_t2_s2,if(x > 0) return x; else return -x; executes a fixed number of operations regardless of x or n. That makes it O(1) — constant time. Even a chain of if-else-if with fixed branches is O(1) as long as no loops are hidden inside.
e4537c3d-4dc9-4d23-b065-440f313c41f3,e3013ce3_u6_t2_s3,"for(int i=0;i<n;i++) for(int j=0;j<n;j++) — inner loop runs n times per outer iteration, total n*n = n^2 operations. O(n^2). Example: bubble sort compares every pair of elements, leading to quadratic time that becomes slow for large n."
3b791c55-69e8-4a61-ae35-b1771afcbb40,e3013ce3_u6_t2_s4,"3N+2: leading term is N, drop constant → O(N). 2: no N dependency → O(1). 3N^2+4N+2: leading term is N^2, drop lower terms and constants → O(N^2). Rule: keep the fastest-growing term and ignore everything else."
7556a1bd-22f2-4fc5-9520-7b8ecdc0eeee,e3013ce3_u6_t3_s1,"Big-O gives the maximum number of operations in the worst scenario. Example: linear search is O(n) — in the worst case the target is at the end. Even if we often find it early, Big-O captures the ceiling. This is what we mean when we say 'this algorithm is O(n log n)'."
ded97a0a-0a3a-46dd-8364-45aa4c028d95,e3013ce3_u6_t3_s2,"Big-Theta means the algorithm grows exactly like f(n) — both upper and lower bounds match. Example: a single loop from 1 to n is Theta(n) because it is always n iterations, not sometimes less, not sometimes more. Theta is more precise than Big-O."
3e06f510-7cd4-4245-9fc9-8dc348079369,e3013ce3_u6_t3_s3,"Big-Omega gives the minimum operations in the best case. Example: linear search is Omega(1) — if the target is at index 0, we find it in one step. Best-case analysis is useful for understanding how an algorithm behaves on favorable inputs."
599d6c28-6d1c-454e-8121-94314041af44,e3013ce3_u6_t4_s1,"O(3n) = O(n) because we care about growth rate, not exact count. A loop running 3n times grows at the same rate as one running n times — only the constant differs, which hardware speed already handles. Always drop multiplicative constants."
a916af5b-275e-4727-b001-566e5f521b78,e3013ce3_u6_t4_s2,"In n^2 + n + 1, for large n the n^2 term dominates — n and 1 are negligible. So we write O(n^2). Example: an algorithm with steps 5n^2 + 10n + 7 is O(n^2). The additive lower terms don't affect the growth class."
2e85f556-5d25-4909-9ce6-73bcd6debf12,e3013ce3_u6_t4_s3,"The term with the highest power of n determines growth class. For n=1000: n^2=1,000,000 while n=1,000 — n^2 is 1000 times larger. At large n, the highest-order term completely dominates, which is why we only keep it in Big-O."
de4a1614-c5e2-4221-ab48-9bb1e5b9ff13,e3013ce3_u6_t5_s1,"O(1): same time for any n. O(n): doubles when n doubles. O(n^2): quadruples when n doubles. Example: for n=1000, O(1) takes 1 step, O(n) takes 1000, O(n^2) takes 1,000,000. At n=10^6, O(n^2) is completely impractical."
0cbd1a97-d39d-4d0e-9285-76d9a4216a90,e3013ce3_u6_t5_s2,"At n=100: O(n) vs O(n^2) is 100 vs 10,000 — manageable. At n=10,000: 10,000 vs 100,000,000 — O(n^2) is 10,000× slower. This gap grows unboundedly. Choosing the right complexity class determines whether a solution is practical at scale."
b935014c-6d4b-426d-a121-e3bb32f9f2d0,e3013ce3_u6_t5_s3,"Hash table lookup is O(1); linear scan is O(n). For 10^9 elements, O(1) is instant while O(n) may take seconds. O(n^2) bubble sort on 10^5 elements takes ~10^10 operations — too slow. Merge sort's O(n log n) handles it in ~10^6 operations."
bcf64d7d-e80a-4747-b655-a384089c64d7,e3013ce3_u7_t1_s1,"Pseudocode uses plain English combined with programming constructs (loops, if-else, variables) without strict syntax rules. It is not compiled. Example: 'SET total = 0; FOR each item in list: ADD item to total; RETURN total' describes summing a list in any language."
73b6221e-120e-48c5-a809-cf4ed9dd9d4b,e3013ce3_u7_t1_s2,Writing pseudocode first lets you catch logical errors before dealing with syntax. Like an architect's blueprint before construction. Example: planning a sorting routine in pseudocode helps verify the swapping logic is correct before translating it to C++ or Python.
cfafdc55-d2cf-47e9-a3ad-947d089997c6,e3013ce3_u7_t2_s1,Pseudocode lets you think about what to do without worrying about how to write it in a specific language. Example: writing 'IF x is even: print x' is clearer and faster to draft than writing the full C++ syntax with includes and main() structure.
fcdfdc62-f50c-4ccc-af28-0bcffe45ff51,e3013ce3_u7_t2_s2,"A team of Python, Java, and C++ developers can all read pseudocode. It removes language barriers in design reviews. Example: describing binary search in pseudocode is universally understandable and can be implemented in any language afterward."
598bd497-ad38-4bc0-b7d3-6a347a82ff64,e3013ce3_u7_t2_s3,"Once pseudocode is written and verified logically, translating it to real code is mechanical. Bugs are reduced because logic errors were caught early. Example: pseudocode for merge sort clearly shows the split and merge steps, making the C++ implementation straightforward."
77c6ac1f-f6f6-4151-a72e-c4e151afecfa,e3013ce3_u7_t3_s1,Write loops as 'FOR i FROM 1 TO n' and conditions as 'IF x > 0 THEN ... ELSE ...'. Avoid C++ or Python syntax. Example: 'WHILE queue is not empty: DEQUEUE front element; process it' is clear pseudocode for BFS traversal.
f7d3167f-e2fd-4896-b4e7-e997ca93c153,e3013ce3_u7_t3_s2,Explicitly state variable names and types when helpful: 'SET max = arr[0]'. Define loop ranges clearly: 'FOR i FROM 0 TO n-1'. Always state what the algorithm returns: 'RETURN max'. This prevents ambiguity when translating to code.
8b25080f-e1f8-40d2-ad7b-4c3b6ce1b2c0,e3013ce3_u7_t3_s3,"Pseudocode's value is clarity, not correctness in a compiler sense. It's fine to write 'find the minimum element' instead of detailing a full loop if the reader already knows the concept. Expand only the parts that need clarification."
0bd9c979-92fa-4480-9ef0-832d3163dd4b,e3013ce3_u7_t4_s1,"SET sum = 0 is the first step. Always initialize accumulators before the loop to avoid using garbage values. In C++, uninitialized variables have undefined values — forgetting initialization is a classic bug caught early by writing pseudocode first."
c90cbec8-19ac-4113-b243-a75cf6865f8e,e3013ce3_u7_t4_s2,FOR i FROM 1 TO N: SET sum = sum + i. This adds each integer from 1 to N one by one. The loop body is simple but must execute N times. Alternative math formula (N*(N+1)/2) achieves O(1) — pseudocode can express both approaches.
ec71bae3-5c49-475c-8322-be934fa37f32,e3013ce3_u7_t4_s3,"RETURN sum ends the pseudocode. The return statement outputs the result. In C++ this becomes return sum; inside a function. Without a return, the algorithm has no output — always explicitly state what value is produced."
3ef8dc69-a07d-40ab-9e2b-de5d23abf8b2,e3013ce3_u7_t4_s4,Pseudocode: SET sum=0; FOR i 1..N: sum+=i; RETURN sum. C++: int sumN(int n){ int sum=0; for(int i=1;i<=n;i++) sum+=i; return sum; }. Each pseudocode line maps directly to C++ — this is the power of planning in pseudocode first.
7367badf-5c27-4a21-8944-34923984223e,e3013ce3_u8_t1_s1,"a % m gives the remainder when a is divided by m, always in range [0, m-1] for non-negative a. Example: 17 % 5 = 2. Key property: if a % m == 0, then m divides a evenly. Used for even/odd check: n % 2 == 0 means n is even."
1a6f09d6-eb7e-4843-b6b9-31815af9f54d,e3013ce3_u8_t1_s2,"In C++, -7 % 3 = -1 (sign follows dividend). In Python, -7 % 3 = 2 (always non-negative). To ensure non-negative result in C++: ((a % m) + m) % m. Example: (-7 % 3 + 3) % 3 = 2. This is crucial for cyclic index calculations."
19ca50d5-ac1a-4217-b726-9fb544e1ab33,e3013ce3_u8_t1_s3,Modulo maps values into a fixed range. Clock arithmetic: (hour + 5) % 12 gives time 5 hours later. Hashing: hash(key) % tableSize places keys into buckets. Circular arrays: nextIndex = (current + 1) % n wraps around without bounds errors.
452dbc50-a0e3-483a-9b1c-6f7931f897ef,e3013ce3_u8_t2_s1,"Addition identity: compute modulo of each part, add them, then take modulo again. Prevents overflow when a+b would exceed integer range. Example: (10^9 + 10^9) % (10^9+7) = ((10^9 % (10^9+7)) + (10^9 % (10^9+7))) % (10^9+7) stays within int range."
a9fef97e-5e5a-4df8-8137-2a0efa3715f0,e3013ce3_u8_t2_s2,Subtraction identity adds m before final modulo to handle negative results. Example: (3 - 5) % 7 naively gives -2; correct: ((3%7) - (5%7) + 7) % 7 = (3 - 5 + 7) % 7 = 5. The +m ensures the result stays non-negative.
df213270-c74b-473a-9f96-c884791c981b,e3013ce3_u8_t2_s3,Multiplication identity is critical for large number computations. Example: (10^9 * 10^9) % (10^9+7) — direct multiplication overflows long long. Instead: ((10^9 % (10^9+7)) * (10^9 % (10^9+7))) % (10^9+7) avoids overflow.
e0642c14-4241-434d-b282-8e18be405827,e3013ce3_u8_t3_s1,"for(int i=1; i*i<=n; i++) if(n%i==0){ add i; if(i!=n/i) add n/i; }. This finds all divisors in O(√n). Example: for n=36, pairs are (1,36),(2,18),(3,12),(4,9),(6,6) — note 6 is added only once since 6*6=36."
0374f9cb-2d2d-4959-86ee-67713930670f,e3013ce3_u8_t3_s2,"When i*i == n, i and n/i are the same number. Adding both would create a duplicate. Guard: if(i != n/i) add n/i separately. Example: n=25; i=5: i==n/i so only add 5 once. Without this check, divisors would include 5 twice."
f2bbf325-9e81-4769-bb10-541eeaeb95c3,e3013ce3_u8_t3_s3,"After collecting divisors (k of them), sort them: O(k log k). Total complexity is O(√n) for finding + O(k log k) for sorting. Since k ≤ 2√n, this is efficient. For n=10^12, √n ≈ 10^6, which is fast enough."
8d8e8968-22e0-49c4-87c4-2842e990ac60,e3013ce3_u8_t4_s1,"A prime p > 1 has no divisors other than 1 and p. 1 is excluded by definition (it doesn't satisfy the two-divisor criterion). Examples: 2 is the only even prime; 4 is not prime (divisors: 1,2,4). 97 is prime — check by testing up to √97 ≈ 9."
0a21a4a7-63c1-4ede-a696-335d85fff5a5,e3013ce3_u8_t4_s2,"for(int i=2; i<n; i++) if(n%i==0) return false; return true;. Tests every number from 2 to n-1. O(n) time. Fine for small n but too slow for n=10^9. Example: checking 99,991 as prime requires ~99,989 divisions with this method."
88ca72ec-bdcd-43a4-b7f0-4a6a643c29a7,e3013ce3_u8_t4_s3,"If n has a divisor d > √n, then n/d < √n, so we'd have found n/d already. Thus we only need to check 2..√n. for(int i=2; i*i<=n; i++) if(n%i==0) return false;. For n=10^9, this reduces checks from 10^9 to ~31,623."
5a5672ef-964b-4c64-a668-78582aa8c3c7,e3013ce3_u8_t5_s1,"Create bool isPrime[n+1] = {true}; set isPrime[0]=isPrime[1]=false. For p from 2 to √n: if isPrime[p], mark isPrime[p*p], isPrime[p*(p+1)], ... as false. Starting at p² (not 2p) is correct because smaller multiples were already marked by earlier primes."
b88411da-7832-4a55-b2ad-ec3ef9abfefb,e3013ce3_u8_t5_s2,"Time complexity is O(n log log n) — a nearly linear result proven from the sum of reciprocals of primes. Space is O(n) for the boolean array. For n=10^7, this runs in milliseconds and is the standard approach for bulk prime generation."
d7297ece-308b-4448-8e64-33c75ad88769,e3013ce3_u8_t5_s3,"After the sieve, collect all i where isPrime[i]==true into a list. Example: primes up to 30 are {2,3,5,7,11,13,17,19,23,29}. Used in competitive programming when you need to answer multiple primality queries — precompute once, answer each in O(1)."
56a98736-d76b-48e7-b99b-efc7fd16d202,e3013ce3_u9_t1_s1,"GCD(a,b) is the biggest integer d such that d|a and d|b. Example: GCD(18,24) = 6 because 6 divides both and no larger number does. GCD is foundational in fraction simplification (divide numerator and denominator by GCD) and cryptography."
854cdda1-12d0-40a4-84bc-350c5e345825,e3013ce3_u9_t1_s2,"int gcd=1; for(int i=1; i<=min(a,b); i++) if(a%i==0 && b%i==0) gcd=i;. After the loop, gcd holds the answer. Correct but O(min(a,b)) time — impractical for a,b = 10^9."
0bc42a5a-71d5-4b5b-8978-ff1004c998db,e3013ce3_u9_t1_s3,"Naive GCD iterates up to min(a,b) — for large inputs this is very slow. Space is O(1) — only a few variables used. Example: GCD(10^9, 10^9-1) would require ~10^9 iterations with the naive method, taking seconds."
3b884fd4-27ca-468c-af33-6c673ea5ea26,e3013ce3_u9_t2_s1,"Repeatedly subtract the smaller from the larger: GCD(a,b)=GCD(a-b,b) when a>b. Terminates when a==b, which is the GCD. Correct but slow — for GCD(1000,1) this takes 999 steps. The modulo variant is much faster."
78d49c2d-fdb4-439f-9732-e6613dbf9866,e3013ce3_u9_t2_s2,"int gcd(int a, int b){ return b==0 ? a : gcd(b, a%b); }. Each step reduces the problem size significantly via modulo. Example: GCD(48,18)→GCD(18,12)→GCD(12,6)→GCD(6,0)=6 in just 4 steps versus many subtractions."
21a11a51-0467-48d1-b591-622cc9fae18e,e3013ce3_u9_t2_s3,"Each recursive call reduces the smaller number by at least half, giving O(log(min(a,b))) steps. For a=b=10^9, this is about 30 steps. Space is O(log n) for recursion stack, or O(1) if implemented iteratively."
b781ac04-0239-4975-a48a-7c4159d56aa4,e3013ce3_u9_t3_s1,"LCM(a,b) is the smallest m such that m%a==0 and m%b==0. Example: LCM(3,4)=12 because 12 is the smallest number both 3 and 4 divide into evenly. Used in scheduling: tasks repeating every 3 and 4 days align every 12 days."
42c41384-8a8a-44d5-a7a1-0767af37e5e6,e3013ce3_u9_t3_s2,"int m=max(a,b); while(m%a!=0 || m%b!=0) m++;. Correct but O(LCM(a,b)) time which can be huge. Example: LCM(10^9, 10^9-1) = 10^9*(10^9-1) — iterating to this value is completely impractical."
bc54e655-40f2-4f85-881d-c1133afbcdaf,e3013ce3_u9_t3_s3,"Use the relation LCM = (a / GCD(a,b)) * b (divide first to avoid overflow). Example: LCM(12,8) = (12/GCD(12,8)) * 8 = (12/4)*8 = 3*8 = 24. O(log(min(a,b))) time using Euclidean GCD."
097f46d0-8702-4eb6-ad44-bf0163f0ad94,e3013ce3_u9_t4_s1,"This identity holds for all positive integers. It is the most concise way to compute LCM given GCD. Example: GCD(6,4)=2; LCM = 6*4/2 = 12. Verify: 12%6=0, 12%4=0 — correct. Compute GCD first, then use the formula."
85871821-3600-4f5f-869a-42fcad9bcd68,e3013ce3_u9_t4_s2,"GCD takes the minimum power of each prime factor: GCD(12,18)=GCD(2²×3, 2×3²)=2^min(2,1) × 3^min(1,2)=2×3=6. LCM takes maximum: LCM=2^max(2,1) × 3^max(1,2)=4×9=36. GCD×LCM=6×36=216=12×18. Confirms the identity."
7633e51b-078c-4a47-9179-ffdd7f76c0a9,e3013ce3_u9_t4_s3,"In code: long long lcm(long long a, long long b){ return (a/__gcd(a,b))*b; }. Dividing a by GCD first reduces magnitude before multiplying by b, preventing integer overflow. Always use long long for LCM to handle large inputs safely."
a52492a7-8ff9-41a5-9314-4d852912823b,e3013ce3_u10_t1_s1,"Arrays store elements sequentially. Access element i directly with arr[i] in O(1) — no searching needed. Example: int arr[5]={10,20,30,40,50}; arr[2] gives 30 instantly because the address is computed directly: base + 2*4."
02f31097-0cf7-43cd-a1c7-e6c346abc718,e3013ce3_u10_t1_s2,"All elements occupy consecutive memory addresses. This enables cache efficiency — when you access arr[0], nearby elements (arr[1], arr[2]) are likely already in cache. Contrast with linked lists where elements are scattered and cause cache misses."
d08ae55d-20d1-470c-9645-ce77fdcc62ce,e3013ce3_u10_t1_s3,address(i) = base_address + i × sizeof(type). For int (4 bytes) at base 2000: arr[3] is at 2000+3×4=2012. This formula is computed by the CPU at hardware level — that's why array access is O(1) regardless of index.
56726da6-f908-489d-9c47-d3e30f4a9f00,e3013ce3_u10_t1_s4,O(1) access time makes arrays ideal for indexed lookups. Spatial locality (nearby elements in memory together) makes sequential traversal very cache-friendly. Random access in arrays is faster than in linked lists for large datasets.
41aad8db-5bfa-4906-943c-5dba7757b8d2,e3013ce3_u10_t2_s1,"Read: int x = arr[2]; — gets the third element. Write: arr[2] = 99; — updates it. Both are O(1). Example: int scores[3]={70,85,90}; scores[1]=88; updates Bob's score. Accessing out-of-bounds indices causes undefined behavior — always stay within [0, n-1]."
84eb07f1-42f6-4172-b767-07ff940ccac9,e3013ce3_u10_t2_s2,"int arr[5]; — declares with garbage values. int arr[5]={1,2,3,4,5}; — initializes. int arr[]={1,2,3}; — size inferred automatically (3). vector<int> v(5,0); — vector of size 5 all zeros. Always initialize arrays before use to avoid bugs."
80552b76-cee0-42fd-8229-d3c76a67bc27,e3013ce3_u10_t2_s3,"int n=5; int arr[n]; for(int i=0;i<n;i++) cin>>arr[i]; for(int i=0;i<n;i++) cout<<arr[i]<<"" ""; — reads n integers and prints them. This input-then-output pattern is the basis of almost every array problem."
4cb59583-062a-4a91-8eff-b9c0529a9363,e3013ce3_u10_t2_s4,"C++ arrays are 0-indexed: first element is arr[0], last is arr[n-1]. Common mistake: looping i from 1 to n instead of 0 to n-1 skips the first element or accesses beyond the end. Off-by-one errors are the most common array bugs."
82cdb339-1a86-4856-8caf-a2319796f9c8,e3013ce3_u10_t3_s1,"Brute-force checks every possible answer. Example: finding if any pair sums to target — check all n*(n-1)/2 pairs. Easy to code and always correct. Problem: O(n^2) is too slow for large n. Use as a starting point, then optimize."
8f6a908c-0f6d-434e-8f63-c5107f5e1938,e3013ce3_u10_t3_s2,"Optimal solutions use smart patterns: sorting, binary search, two pointers, hash maps, etc. Example: pair-sum problem can be solved in O(n) with a hash set. Optimal doesn't always mean complex — sometimes a single observation simplifies the solution dramatically."
5c2b5cfa-d29b-4b74-a380-d97df7138a34,e3013ce3_u10_t3_s3,"Brute-force: small n (n≤100), prototyping, or verifying optimal solution. Optimal: large n, production code, or interviews. Tip: code brute-force first, verify on examples, then optimize. Having a working solution first reduces stress in interviews."
0eb37f7d-b403-46c5-87fb-7a2e201459cf,e3013ce3_u10_t3_s4,Often you trade space for time: use O(n) extra memory (a hash map) to reduce time from O(n^2) to O(n). Or trade time for space: avoid allocating an extra array by processing in-place with O(1) space at O(n log n) time. Choose based on problem constraints.
e6f124a6-153b-47aa-a1eb-f379822ccca2,e3013ce3_u10_t4_s1,"sort(arr, arr+n); return arr[n-1]; — two lines to find the maximum. After sorting ascending, the last element is guaranteed to be the largest. Similarly, arr[0] is the minimum. Easy but overkill for just finding the max."
3fc54ed7-62e2-4663-9fce-d7594042258e,e3013ce3_u10_t4_s2,"SORT array ascending; RETURN array[n-1]. That's it. The simplicity is the appeal — no need to write comparison logic. But sorting rearranges the array, which may be undesirable if the original order needs to be preserved for other uses."
d529ebd7-35cf-47f7-85d7-a65821e2390d,e3013ce3_u10_t4_s3,"#include<algorithm> sort(arr, arr+n); int maxVal = arr[n-1];. For a vector: sort(v.begin(),v.end()); int maxVal=v.back();. Works correctly but at O(n log n) cost — much slower than the O(n) linear scan optimal approach."
5305dd99-1de0-45b1-95b4-26bc9bbe0900,e3013ce3_u10_t4_s4,"std::sort is in-place O(n log n) time and O(log n) space (recursion stack). If you need to preserve the original array, copy it first: vector<int> tmp=v; sort(tmp.begin(),tmp.end()); — now O(n) extra space. For max only, linear scan is strictly better."
bf1c9097-bf6b-4032-ba83-9311681567bf,e3013ce3_u10_t5_s1,"int maxVal=arr[0]; for(int i=1;i<n;i++) if(arr[i]>maxVal) maxVal=arr[i]; return maxVal;. Start from index 1 since arr[0] is already the initial max. Each comparison is O(1), total n-1 comparisons = O(n)."
83faa0af-f299-4c35-8283-f97a116ac43a,e3013ce3_u10_t5_s2,"The entire array is visited exactly once — no inner loops, no sorting, no extra data structures. This is the definition of an O(n) single-pass algorithm. Example: for 10^8 elements, this runs in about 0.5 seconds; O(n log n) would take 13× longer."
a2d48c6b-19f3-4e4e-8297-0ab1c00fbde1,e3013ce3_u10_t5_s3,"int findMax(int arr[], int n){ int mx=arr[0]; for(int i=1;i<n;i++) if(arr[i]>mx) mx=arr[i]; return mx; }. Clean, minimal, and optimal. Can also use *max_element(arr,arr+n) from <algorithm> for the same result in one line."
86f2615a-347f-406b-93fb-e9e9d70ddde9,e3013ce3_u10_t5_s4,"Uses only one extra variable (mx) regardless of n — O(1) space. Correctness: for [5,1,9,3], mx starts at 5; 1 < 5 (no update); 9 > 5 → mx=9; 3 < 9 (no update); returns 9. Always initialize with arr[0], not 0, to handle all-negative arrays correctly."
04c7be23-8a02-4479-8481-214892f79b49,e3013ce3_u11_t1_s1,"The problem requires finding the second distinct maximum. Example: [1,1,1] → -1 (no second distinct value). [5,5,3] → 3 (3 is second largest distinct from 5). The distinction from the maximum must be strict."
d73b993f-97ee-42e7-a177-81bd7f3286af,e3013ce3_u11_t1_s2,"Input: size n, then n integers. Output: one integer — second largest or -1. Example: n=5, arr=[7,3,7,2,5] → second largest = 5 (largest is 7; next distinct value is 5)."
1086d1a6-305e-4af3-8ee6-7f2465b6f722,e3013ce3_u11_t1_s3,"Typical constraints: 2 ≤ n ≤ 10^5, -10^9 ≤ arr[i] ≤ 10^9. Must handle negative values: [-5,-1,-3] → second largest = -3. Initialize secondLargest = INT_MIN or -1 depending on the problem's value range."
d360787c-16a1-48ea-ac0c-89cd3f5ebdee,e3013ce3_u11_t1_s4,"If all elements are equal, return -1. If maximum appears multiple times, still find the second distinct value. Example: [9,9,9,3] → 3 (9 is the max; 3 is second). Key: track distinct values, not just positions."
9346ab4b-966c-4566-93aa-1fc221471f52,e3013ce3_u11_t2_s1,"sort(arr, arr+n); — after this, arr[n-1] is the maximum. Elements are now in order, making it easy to scan backwards for the next distinct value. Sorting handles duplicates naturally since all duplicates cluster together."
941ccec9-fa40-46fa-91b6-a8f0cc3614b9,e3013ce3_u11_t2_s2,"for(int i=n-2; i>=0; i--) if(arr[i]!=arr[n-1]) return arr[i];. The first element smaller than the max encountered going right-to-left is the second largest. Example: sorted [1,3,5,5,7] — arr[4]=7, scan: arr[3]=5 ≠ 7, return 5."
0470412e-d8b7-4c6c-84de-32ff88185cf4,e3013ce3_u11_t2_s3,"If the loop exits without finding a different element, all values are equal — return -1. Example: [4,4,4] — sorted is [4,4,4]; no element differs from arr[2]=4; return -1."
f08e9b21-5824-47a2-9907-6a2c835c2046,e3013ce3_u11_t2_s4,"Sorting dominates: O(n log n) time. std::sort is in-place, so O(log n) stack space. If you mustn't modify the original array, make a copy first (O(n) space). Trade-off: simpler code vs worse time than the two-pass O(n) approach."
5e3b6f9e-627b-4319-8250-72ca3ac2e0de,e3013ce3_u11_t3_s1,"int mx=arr[0]; for(int i=1;i<n;i++) if(arr[i]>mx) mx=arr[i];. After this, mx holds the true maximum. Example: arr=[4,7,2,7,1]; mx=7. This first pass is just the standard linear max-finding algorithm."
65e6d77c-1bec-453e-82a3-9a6cdc4f1844,e3013ce3_u11_t3_s2,"int sec=-1; for(int i=0;i<n;i++) if(arr[i]!=mx && arr[i]>sec) sec=arr[i];. This finds the largest value that is strictly less than mx. Example: arr=[4,7,2,7,1], mx=7; candidates: 4,2,1; sec=4."
744483ee-b81e-4b4d-a0a9-5c94d2f07534,e3013ce3_u11_t3_s3,"Starting sec at -1 means if no valid second largest exists (all elements equal to max), we return -1 naturally. If the problem allows negative values, initialize sec to INT_MIN instead and check separately if sec was updated."
6143d90a-11d3-4bb4-b1d8-adb20a2559ab,e3013ce3_u11_t3_s4,"Two separate loops each O(n) → O(n) total. Only two extra variables (mx, sec) → O(1) space. Strictly better time than the sorting approach with the same simplicity. This is typically the expected efficient solution."
253e9ad8-42d6-42d0-81fd-71da2a03a30c,e3013ce3_u11_t4_s1,"int mx=INT_MIN, sec=INT_MIN; for each arr[i]: if(arr[i]>mx){sec=mx; mx=arr[i];} else if(arr[i]<mx && arr[i]>sec){sec=arr[i];}. Return sec if sec!=INT_MIN else -1. Single pass handles both updates."
3020b009-ab3c-440e-bd45-f4f1c4a54b8f,e3013ce3_u11_t4_s2,"Crucial order: when arr[i] > mx, first set sec = mx (the old max becomes second), then set mx = arr[i]. If you update mx first, you lose the old max value. This two-step update inside the loop is the key to correctness in one pass."
2da46823-4227-4e37-950f-f91b11653abf,e3013ce3_u11_t4_s3,"If arr[i] == mx, skip both updates (we want distinct second largest). If arr[i] == sec, also skip — it's already accounted for. Only update when strict inequalities hold. Example: [5,5,3] — both 5s hit the first condition but second 5 is not > mx(5), so sec stays as 3."
183772df-71ea-4241-8e82-de951cf73e2d,e3013ce3_u11_t4_s4,"The single loop visits each element once — O(n). Uses only two extra variables — O(1) space. This is the most efficient approach. In interviews, presenting this after explaining brute-force and two-pass shows depth of understanding."
6b54ae18-c727-4581-a526-e703c7569537,e3013ce3_u11_t5_s1,"[5,5,5,5]: max=5, no element is strictly less than 5, so secondLargest is never updated from its initial -1. Return -1. This edge case is caught naturally by both two-pass and one-pass approaches if initialized correctly."
49f9486c-90d0-45f1-a0a9-0a9e1c246a75,e3013ce3_u11_t5_s2,"[9,3,9,7]: max=9 (appears twice). Second largest should be 7, not 9. Both two-pass (skips arr[i]==mx) and one-pass (else if arr[i]<mx) correctly ignore duplicate maxes and find 7."
d6b1ac53-8fac-444f-84de-ba50433a7914,e3013ce3_u11_t5_s3,"Brute-force (sort): O(n log n) time, O(1) or O(n) space. Two-pass: O(n) time, O(1) space. One-pass: O(n) time, O(1) space. Two-pass and one-pass are equivalent asymptotically; one-pass has a lower constant factor. Sort is simplest to code but slowest."
c621a33d-1f35-4d93-8148-e337629acc1d,e3013ce3_u11_t5_s4,"n=2: [3,1] → 1; [3,3] → -1. Always initialize secondLargest to -1 (or INT_MIN for negative-value problems). For n=1 (if allowed), there's no second element — return -1 directly. Handle these base cases before the main loop."
aa081fe9-c329-44e3-927e-621318cab754,e3013ce3_u12_t1_s1,"if(arr[i]==1) cur++; — increment the current streak. The streak continues as long as consecutive 1s appear. Example: [1,1,1] → cur becomes 1,2,3. Tracking the current streak separately from the maximum lets us reset correctly on 0."
f20ed7ec-e050-4423-810e-502021e06fce,e3013ce3_u12_t1_s2,"else cur=0; — when arr[i]==0, the streak breaks. Reset to 0 so the next group of 1s starts fresh. Example: [1,1,0,1] — after the 0, cur resets to 0, then increments to 1 for the final 1."
59f3abe6-c45c-4ceb-976c-1edde109093e,e3013ce3_u12_t1_s3,"maxStreak = max(maxStreak, cur); — update after each increment. Placed inside the loop, this captures the streak length as it grows. Final maxStreak holds the answer. Example: [0,1,1,0,1,1,1] → maxStreak updates to 2, then 3."
c1cdde14-cbb3-4389-bb71-9049a767c4c2,e3013ce3_u12_t1_s4,"arr=[1,1,0,1,1,1,0,1]: cur=0, maxS=0. i=0:cur=1,maxS=1; i=1:cur=2,maxS=2; i=2:cur=0; i=3:cur=1; i=4:cur=2; i=5:cur=3,maxS=3; i=6:cur=0; i=7:cur=1. Answer: 3. One pass O(n), two variables O(1)."
